size,pin,threads,runtime,energy
1200,false,11.2,0.80701375,34.00577
1200,false,11.2,0.80630183,34.03092
1200,false,11.2,0.80231625,33.897312
1200,false,8.32,0.8081697,34.04221
1200,false,8.32,0.8128128,33.869118
1200,false,8.32,0.801311,33.62705
1200,false,8.32,0.80807686,33.578896
1200,false,8.32,0.8169537,33.848793
1200,false,8.32,0.81250924,33.79081
1200,false,8.32,0.8181553,33.8292
1200,false,8.32,0.7978715,33.641457
1200,false,8.32,0.79785675,33.651768
1200,false,8.32,0.8080366,33.680336
1200,false,6.5919995,0.7986875,33.518894
1200,false,6.5919995,0.914997,35.022617
1200,false,6.5919995,0.92221856,35.28897
1200,false,6.5919995,0.91615534,34.95377
1200,false,6.5919995,0.91488695,34.985325
1200,false,6.5919995,0.9154042,34.94785
1200,false,6.5919995,0.91569287,35.12271
1200,false,6.5919995,0.91517055,34.995148
1200,false,6.5919995,0.9434228,35.704803
1200,false,6.5919995,0.91480005,35.00479
1200,false,7.6287994,0.93055063,35.27719
1200,false,7.6287994,0.8076321,33.603367
1200,false,7.6287994,0.82877666,34.024204
1200,false,7.6287994,0.8106493,33.617832
1200,false,7.6287994,0.8042541,33.641945
1200,false,7.6287994,0.79720783,33.49314
1200,false,7.6287994,0.8497016,34.103
1200,false,7.6287994,0.7984309,33.557533
1200,false,7.6287994,0.83102167,33.981174
1200,false,7.6287994,0.8068353,33.69309
1200,false,8.250879,0.79749835,33.54545
1200,false,8.250879,0.8229493,33.993385
1200,false,8.250879,0.7972201,33.493507
1200,false,8.250879,0.80860764,33.75968
1200,false,8.250879,0.9043043,34.89389
1200,false,8.250879,0.79767996,33.55033
1200,false,8.250879,0.7972068,33.589817
1200,false,8.250879,0.79813856,33.57377
1200,false,8.250879,0.80940366,33.659824
1200,false,8.250879,0.85444725,34.28702
1200,false,7.8282933,0.84374964,34.23966
1200,false,7.8282933,0.8157011,33.870274
1200,false,7.8282933,0.7976882,33.638584
1200,false,7.8282933,0.7979127,33.565224
1200,false,7.8282933,0.8074424,33.66532
1200,false,7.8282933,0.80869323,33.738987
1200,false,7.8282933,0.79812783,33.666782
1200,false,7.8282933,0.84395343,34.142433
1200,false,7.8282933,0.7978767,33.533604
1200,false,7.8282933,0.81534314,34.38547
1200,false,7.496225,0.81213033,33.822056
1200,false,7.496225,0.9910814,36.0029
1200,false,7.496225,0.99197084,35.770355
1200,false,7.496225,0.91692364,35.0925
1200,false,7.496225,0.9178241,35.369904
1200,false,7.496225,0.9149296,35.035007
1200,false,7.496225,0.9148708,35.048985
1200,false,7.496225,0.92447764,35.27713
1200,false,7.496225,0.9233407,35.324738
1200,false,7.496225,0.9154363,35.029266
1200,false,7.7771463,0.9187477,35.138947
1200,false,7.7771463,0.81105417,33.574074
1200,false,7.7771463,0.8121767,33.655308
1200,false,7.7771463,0.797964,33.578285
1200,false,7.7771463,0.79799324,33.566994
1200,false,7.7771463,0.7981978,33.6641
1200,false,7.7771463,0.813574,33.671604
1200,false,7.7771463,0.798621,33.52427
1200,false,7.7771463,0.81164896,33.769814
